NR_INWENT,NAZWA,REGION,GMINA,WLASCICIEL,DLUGOSC,GLEBOKOSC,PRZEWYZSZE,DENIWELACJ,OSUWISKOWA,X_1992,Y_1992,ID,ROK_AKTUAL,lon,lat
K.Bsd-01.17,Bania w Radziejowej,Karpaty,Rytro (gm. wiejska),Skarb Państwa (Lasy Państwowe),24.0,9.0,0.0,9.0,1,616970.27,177102.17,2870,2011,20.614319443970828,49.450105510859096
K.Bn-04.05,Pochyły Korytarz,Karpaty,Sękowa (gm. wiejska),Prywatny,3.5,0.0,2.0,2.0,1,664059.42,193964.51,3073,2011,21.27075613206357,49.59081337026831
K.Bw-02.02,Podwójna Studnia,Karpaty,Dobra (gm. wiejska),Skarb Państwa (Lasy Państwowe),8.0,5.0,0.0,5.0,1,591185.88,204824.01,3232,2011,20.265000054575285,49.70388892564125
K.Bn-10.08,Schronisko Cergowskie I,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,7.0,0.0,0.0,0.0,1,696923.32,187837.93,3228,2011,21.722066333617043,49.52594000470663
K.Gst-01.04,Jaskinia w Myczkowcach,Karpaty,Solina (gm. wiejska),Skarb Państwa,7.0,0.0,0.0,0.0,0,746724.18,180609.17,3300,2011,22.404799515231904,49.442786693812465
K.Bw-02.14,Schronisko w Paproci,Karpaty,Tymbark (gm. wiejska),Prywatny,3.0,0.0,0.0,0.0,1,595896.55,207993.61,3263,2011,20.331111140441553,49.73166666352563
K.Bn-09.52,Szczelina Podkowca,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,8.0,0.0,0.0,0.0,1,694392.53,188600.51,3214,2011,21.687500054620394,49.533611112421646
J.Cz.III-02.08,Schronisko w Górze Damiak,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,6.0,0.0,0.0,0.0,0,534695.26,311435.57,3386,2013,19.491111111430484,50.668888888850546
J.Cz.III-07.07,Dupicka Pochylnia,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,39.0,12.3,0.0,12.3,0,537388.71,296971.46,3379,2013,19.527777777376308,50.538611111182405
J.Cz.III-02.06,Schronisko w Skale Koci Łeb,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,8.0,0.0,0.0,0.0,0,534716.73,311157.8,3381,2013,19.49138888898185,50.66638888925443
K.Bn-10.10,Jaskinia gdzie samolot spadł,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,20.0,5.0,0.0,5.0,1,697339.12,187779.3,3231,2015,21.727777736600956,49.525277782605386
P-02.11,Schronisko w Czerwonej Skale,Pieniny,Nowy Targ (gm. wiejska),Prywatny,3.5,0.0,0.0,0.0,1,585705.12,173141.55,3308,2020,20.182083389180516,49.41969445206566
K.Bn-09.54,Jaskinia Krzanowskiego,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,15.0,3.0,0.0,3.0,1,694372.44,188599.79,3216,2015,21.687222274680067,49.53361108912411
K.Pd-01.04,Schronisko w Herszcie,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),7.0,2.0,0.0,2.0,0,702005.06,212091.34,3275,2011,21.804722181671412,49.742222238464656
J.Cz.III-03.16,Schronisko w Biedruniowej Skale,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,6.0,0.0,0.0,0.0,0,524073.44,312518.47,3402,2013,19.340833332683477,50.6791666666305
J.Cz.III-03.17,Schronisko w Kamieniu koło Przybynowa,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,4.0,0.0,0.0,0.0,0,522963.92,310506.32,3403,2013,19.324999999517924,50.66111111071827
K.Bw-02.01Ex,Piwnica,Karpaty,Dobra (gm. wiejska),,0.0,0.0,0.0,0.0,0,584871.61,206450.64,3290,2011,20.177777777626464,49.719444444689074
K.Bn-09.13,Jaskinia Ekologów,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,30.0,7.0,0.0,7.0,1,694630.29,188701.73,3141,2015,21.690833277921072,49.53444447409636
J.Cz.III-04.03,Piętrowa Szczelina,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,400.0,45.0,0.0,45.0,0,533410.19,306764.35,3382,2013,19.47250000000058,50.626944444295184
K.Bn-12.01Ex,Jaskinia w Kamieniołomie,Karpaty,Dukla (gm. miejsko-wiejska),,20.0,5.0,0.0,5.0,0,694700.78,188678.94,3248,2011,21.691795437793367,49.53421699114723
J.Cz.III-06.97,Schronisko Kościejowy Środek,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,4.0,2.0,0.0,2.0,0,539268.6,302688.67,11361,2020,19.554916610278735,50.589916686939375
K.Bn-12.03,Lisia Jama,Karpaty,Jaśliska (gm. wiejska),Skarb Państwa (Lasy Państwowe),11.0,2.0,0.0,2.0,0,704049.98,173675.66,3240,2011,21.81315371603935,49.396309430346335
K.Pr-02.06,Schronisko w Siekierczynie,Karpaty,Ciężkowice (gm. miejsko-wiejska),Prywatny,4.0,0.0,0.0,0.0,0,633945.22,211705.8,3149,2011,20.860277798050475,49.75777774175989
J.Cz.III-03.04,Schronisko pod Strażnicą,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),16.0,0.0,0.0,0.0,0,527880.43,308708.3,3390,2013,19.394444444984696,50.64472222219137
K.Pd-01.16,Sztolnia w Węglówce VI,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,0,699234.06,214491.96,3287,2011,21.76752448441446,49.76472038578455
K.Bn-12.03Ex,Jaskinie w Kamieniu nad Jaśliskami,Karpaty,Jaśliska (gm. wiejska),,0.0,0.0,0.0,0.0,0,704847.51,175352.53,3252,2011,21.82500000003265,49.41111111101069
K.Bw-02.10,Grota pod Okapem,Karpaty,Dobra (gm. wiejska),Skarb Państwa (Lasy Państwowe),18.0,4.0,0.0,4.0,1,591185.88,204824.01,3254,2011,20.265000054575285,49.70388892564125
K.Bn-11.01,Schronisko z Oknem,Karpaty,Komańcza (gm. wiejska),Skarb Państwa (Lasy Państwowe),10.0,2.0,0.0,2.0,0,721229.78,174531.4,3233,2011,22.050141989519766,49.39799663313002
J.Cz.III-03.14,Schronisko w Skałach Rajcy,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),34.0,0.0,0.0,0.0,0,527743.32,308275.26,3400,2013,19.392472224685864,50.64083330516707
K.Bn-10.05,Jaskinia przy Szkółce,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,47.0,6.0,0.0,6.0,1,695263.04,188446.22,3224,2015,21.69944449889414,49.531944410231176
J.Cz.III-01.02,Schronisko w Górze Widziń,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,4.0,0.0,0.0,0.0,0,533509.12,312786.56,3348,2013,19.474444443957005,50.68111111100559
J.Cz.III-02.07,Schronisko nad Kocim Łbem,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,5.0,0.0,0.0,0.0,0,534736.15,311188.8,3383,2013,19.491666666625918,50.666666667089025
K.G-01.04,Kudłońska Koleba,Karpaty,Mszana Dolna (gm. wiejska),Skarb Państwa,5.0,0.0,0.0,0.0,0,584554.24,190900.73,3261,2011,20.170016573823546,49.57961120370208
K.G-01.01,Szczelina w Kudłoniu,Karpaty,Mszana Dolna (gm. wiejska),Skarb Państwa,10.0,5.5,0.0,5.5,0,584721.14,190421.6,3257,2011,20.17222228391742,49.57527780951034
K.Bw-03.02,Schronisko w Łysej Górze,Karpaty,Limanowa (gm. wiejska),Prywatny,5.0,0.0,0.0,0.0,1,604696.67,206334.65,3268,2011,20.452777836821753,49.7152777348192
J.Cz.III-03.05,Schronisko w Boculi,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,5.5,0.0,0.0,0.0,0,523620.54,308532.96,3391,2013,19.33416666697227,50.643333333297825
J.Cz.III-07.02,Okno w Okienniku Wielkim,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,9.0,0.0,0.0,0.0,0,537065.5,295363.44,3406,2013,19.52305555570336,50.524166666879054
J.Cz.III-04.04,Jaskinia Kamiennego Gradu,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,50.0,20.0,0.0,20.0,0,533351.66,306702.22,3384,2013,19.471666667161326,50.626388888479255
K.Bs-04.48,Jaskinia w Grabowej I,Karpaty,Brenna (gm. wiejska),Skarb Państwa (Lasy Państwowe),7.8,1.4,0.0,1.4,1,496652.03,200748.49,10223,2014,18.953583374586422,49.67411944583587
K.Gst-02.01,Jaskinia w Rosolinie I,Karpaty,Czarna (gm. wiejska),Prywatny,9.0,0.0,0.0,0.0,0,761336.89,167092.72,3301,2011,22.5971661779662,49.315302357289525
K.Bw-01.07,Schronisko w Luboniu Wielkim VI,Karpaty,Mszana Dolna (gm. wiejska),Komunalny,3.0,0.0,0.0,0.0,0,571864.31,198450.05,3225,2011,19.995833333265765,49.64916666707462
J.Cz.III-03.06,Jaskinia za Ofiarę,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,10.0,0.0,0.0,0.0,0,522905.45,310413.43,3392,2013,19.32416666728871,50.66027777813475
K.Bsz-02.04,Schronisko w Smereku,Karpaty,Cisna (gm. wiejska),Skarb Państwa,6.0,2.0,0.0,2.0,1,753424.03,152398.58,3289,2011,22.479166653070717,49.1866666740823
J.Cz.III-07.01,Schron w Okienniku Wielkim,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,15.0,3.0,0.0,3.0,0,537065.5,295363.44,3405,2013,19.52305555570336,50.524166666879054
K.Bsz-02.01,Jaskinia w Nasicznem I,Karpaty,Lutowiska (gm. wiejska),Skarb Państwa (Lasy Państwowe),28.0,6.0,0.0,6.0,1,763254.99,152024.57,3272,2015,22.61361106289908,49.179166705876916
K.Bs-03.120,Szczelina pod Trzecim Rajsztakiem,Karpaty,Wisła (gm. miejska),Skarb Państwa (Lasy Państwowe),3.0,1.8,0.0,1.8,1,499590.66,197963.3,10169,2015,18.994327777959043,49.64906946984063
K.Bż-05.40,Schronisko pod Górnym Rajsztakiem,Karpaty,Zawoja (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,2.5,0.0,2.5,1,546073.57,196042.41,10170,2015,19.638194397201076,49.63002778229873
J.Cz.III-06.49,Schronisko nad Złodziejską,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,2.5,0.0,0.0,0.0,0,537904.97,302139.79,11294,2020,19.535591633948858,50.58506946466155
J.Cz.III-01.05,Schronisko w Bukowej Kępie I,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa,6.0,0.0,0.0,0.0,0,535784.7,312832.52,3368,2013,19.506666665981008,50.6813888889633
K.Bn-09.21,Schronisko w Grzędzie I,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,5.0,0.0,0.0,0.0,1,694609.1,188731.88,3173,2011,21.690555544481455,49.53472225801307
J.Cz.III-03.07,Schronisko w Serze,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,25.0,0.0,0.0,0.0,0,523955.87,312487.05,3393,2013,19.339166666917265,50.678888888566135
K.G-01.03,Jaskinia w Jaworzynie w Gorcach,Karpaty,Kamienica (gm. wiejska),Skarb Państwa,48.0,11.0,1.0,12.0,0,583662.06,187608.03,3260,2011,20.156973499837374,49.550115536432486
K.G-01.05,Grota nad Polaną Pyzówka,Karpaty,Mszana Dolna (gm. wiejska),Skarb Państwa,6.0,1.5,0.0,1.5,1,584949.85,191061.2,3264,2011,20.175524283918744,49.58099925129525
K.G-01.02,Jaskinia w Gorcu,Karpaty,Ochotnica Dolna (gm. wiejska),Prywatny,24.0,7.0,3.0,10.0,1,591878.97,187511.51,3259,2011,20.270555576057824,49.54805558584973
K.Pd-01.09,Sztolnia Pustelnia,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),20.0,5.5,1.5,7.0,0,699212.48,214551.39,3280,2011,21.7672554334278,49.76526162123684
J.Cz.III-02.03,Studnia Mostowa,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,10.0,10.0,0.0,10.0,0,533892.04,308187.92,3377,2013,19.479444443917174,50.63972222226933
J.Cz.III-01.06,Schronisko w Bukowej Kępie II,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.0,0.0,0.0,0.0,0,535549.9,312738.27,3369,2013,19.50333333345227,50.68055555518231
K.Bn-10.07,Jaskinia u Wróbla,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,8.0,3.0,0.0,3.0,1,695408.31,188397.72,3227,2011,21.70142641683047,49.531461668571815
K.Bsz-01.01,Sztolnia w Rabem,Karpaty,Baligród (gm. wiejska),Skarb Państwa (Lasy Państwowe),13.0,0.0,0.0,0.0,0,735639.85,164874.03,3270,2011,22.24277777749493,49.30583333360131
K.Pd-01.10,Sztolnia w Węglówce I,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,0,699202.48,214551.13,3281,2011,21.767116642937236,49.765262540213655
K.Pd-01.18,Sztolnia Zawaliskowa,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),10.0,0.0,0.0,0.0,0,699184.09,214490.63,3291,2011,21.766830513252536,49.764724980217295
J.Cz.III-01.03,Schronisko w Górach Gorzkowskich,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),7.0,0.0,0.0,0.0,0,535075.94,313198.28,3366,2013,19.496666667315335,50.684722222206396
J.Cz.III-01.04,Schronisko nad Kapliczką,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,8.0,0.0,0.0,0.0,0,534804.99,312640.62,3367,2013,19.492777778331735,50.67972222208378
K.Bsz-02.02,Jaskinia w Nasicznem II,Karpaty,Lutowiska (gm. wiejska),Skarb Państwa (Lasy Państwowe),60.0,17.0,0.0,17.0,1,763295.46,152026.5,3273,2015,22.614166685076448,49.17916666738986
K.Bw-03.01,Jaskinia w Jaworzu,Karpaty,Laskowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),14.0,5.0,0.0,5.0,1,609707.35,207113.38,3266,2011,20.522500066720706,49.72138889453211
J.Cz.III-03.09,Jaskinia za Krzyżem,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,10.0,0.0,0.0,0.0,0,523688.32,310910.98,3395,2013,19.335277777630623,50.66472222251811
J.Cz.III-03.01,Schronisko w Zaborzu,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,8.0,0.0,0.0,0.0,0,523308.96,312360.61,3387,2013,19.329999999548743,50.6777777779628
K.Pd-01.14,Sztolnia w Węglówce IV,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),6.0,0.0,0.0,0.0,0,699134.66,214469.31,3284,2011,21.766133777728566,49.76454977019073
K.Bn-12.06,Górnicka Koleba II,Karpaty,Jaśliska (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,704049.98,173675.66,3244,2011,21.81315371603935,49.396309430346335
J.Cz.III-02.02,Jaskinia na Plebanii,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,50.0,7.0,0.0,7.0,0,533477.51,308524.93,3376,2013,19.47361111181392,50.64277777810626
K.Pd-01.05,Schronisko w Madeju,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),12.0,0.0,2.0,2.0,0,702043.92,212123.7,3276,2011,21.805277827629148,49.74249997988393
J.Cz.III-03.02,Studnia w Tankowcu,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,23.0,23.0,0.0,23.0,0,523565.83,311960.33,3388,2013,19.33361111127019,50.67416666632116
J.Cz.III-03.10,Schronisko w Dymarce,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,5.0,0.0,0.0,0.0,0,523707.8,310941.95,3396,2013,19.335555555960173,50.66499999989412
K.Bn-09.49,Schronisko Karawanowe,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,4.0,0.0,0.0,0.0,1,694436.01,188509.34,3208,2011,21.688055505188927,49.53277775873713
J.Cz.III-01.08,Szczelina w Bukowej Kępie,Wyżyna Śląsko-Krakowska,Janów (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,0.0,0.0,0.0,0,535550.32,312676.52,3372,2013,19.5033333331349,50.68000000021774
J.Cz.III-06.19,Schronisko w Lewych Kaskadach,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,4.0,0.0,0.0,0.0,0,537440.13,300800.9,3600,2013,19.528888889579214,50.57305555563974
K.Bn-10.06,Jaskinia pod Bukiem,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,34.0,7.0,1.0,8.0,1,695406.99,188358.67,3226,2015,21.701388834607275,49.53111113352843
K.Pd-01.13,Sztolnia w Węglówce III,Karpaty,Korczyna (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,699134.13,214489.3,3283,2011,21.766136638956947,49.76472956907024
K.Bn-07.15,Ryglicka Dziura,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa,5.0,0.0,0.0,0.0,0,674957.48,194430.32,3123,2011,21.42166668294601,49.59194441850894
K.Bw-02.08,Jaskinia z Dwoma Otworami,Karpaty,Dobra (gm. wiejska),Skarb Państwa (Lasy Państwowe),10.0,3.0,0.0,3.0,1,591185.88,204824.01,3249,2011,20.265000054575285,49.70388892564125
J.Cz.III-02.05,Studnia w Zagórzu,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,10.0,10.0,0.0,10.0,0,542930.69,307513.07,3380,2013,19.607222221948152,50.633055555205374
K.Bw-02.01,Jaskina Czarci Dół,Karpaty,Dobra (gm. wiejska),Skarb Państwa (Lasy Państwowe),140.0,14.0,0.0,14.0,1,591185.88,204824.01,3230,2015,20.265000054575285,49.70388892564125
K.Bn-10.09,Schronisko Cergowskie II,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,5.0,0.0,0.0,0.0,1,696923.32,187837.93,3229,2011,21.722066333617043,49.52594000470663
K.Bn-03.01Ex,Zbójecka Piwnica,Karpaty,Uście Gorlickie (gm. wiejska),,0.0,0.0,0.0,0.0,1,653965.93,176797.16,3246,2011,21.124457032215947,49.43911233322031
K.Bn-09.32,Schronisko Szparowe I,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,8.0,3.0,0.0,3.0,1,694556.56,188513.65,3189,2011,21.689722288747888,49.53277778389028
J.Cz.III-01.09,Studnia w Górze Widziń,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,3.0,3.0,0.0,3.0,0,533902.3,312665.58,3373,2013,19.480000000243386,50.68000000010546
J.Cz.III-02.04,Jaskinia u Misztala w Sokolnikach,Wyżyna Śląsko-Krakowska,Lelów (gm. wiejska),Prywatny,20.0,3.0,0.0,3.0,0,543262.25,310171.52,3378,2013,19.61222222232447,50.656944444340624
J.Cz.III-02.01,Jaskinia w Sokolnikach,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,70.0,7.0,0.0,7.0,0,543282.39,310109.92,3374,2013,19.612499999964037,50.6563888891828
K.G-01.06,Juhaska Szczelina,Karpaty,Mszana Dolna (gm. wiejska),Skarb Państwa,2.0,0.0,0.0,0.0,0,584949.85,191061.2,3265,2011,20.175524283918744,49.58099925129525
J.Cz.III-03.12,Schronisko w Srogiej Skale,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,16.0,0.0,2.0,2.0,0,523565.28,312083.84,3398,2013,19.333611111800522,50.67527777800047
NP-16,Nisza pod Okapem na Zarębskiej Górze,Niż Polski,Szumowo (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.0,0.0,0.0,0.0,0,705281.94,565855.93,3307,2013,22.054463236317055,52.918896354801
K.Bn-09.02,Jaskinia Bodzioch Wielki,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,12.0,4.5,0.0,4.5,1,694692.77,188642.15,3128,2015,21.691666654665255,49.53388891443056
J.Cz.III-04.02,Jaskinia Stajnia,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,36.0,0.0,0.0,0.0,0,534282.29,305565.68,3375,2013,19.484722222805463,50.61611111150586
K.Bż-05.62,Studnia na Wale w Łysinie,Karpaty,Zawoja (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.5,1.5,0.0,1.5,1,546435.17,196440.69,10212,2015,19.64325000601503,49.63358329493257
J.Cz.III-03.11,Jaskinia Lisia w Hajduczce,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,25.0,1.0,0.0,1.0,0,523269.72,312360.44,3397,2013,19.329444443859085,50.67777777791395
J.Cz.III-03.15,Schronisko w Mrowiance,Wyżyna Śląsko-Krakowska,Żarki (gm. miejsko-wiejska),Prywatny,3.0,0.0,4.0,4.0,0,523410.79,311527.32,3401,2013,19.33138888845868,50.67027777738327
J.Cz.III-01.01,Jaskinia w Gorzkowie,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,9.0,0.0,0.0,0.0,0,534729.39,312207.8,2469,2013,19.4916667134621,50.675833324931276
K.Pr-01.06,Schronisko w Rożnowie I,Karpaty,Gródek nad Dunajcem (gm. wiejska),Prywatny,4.0,0.0,0.0,0.0,0,622196.45,211508.04,3078,2011,20.6971239164707,49.758503801580154
K.Bn-09.38,Studnia Goprowców,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,5.0,4.0,0.0,4.0,1,694452.8,188602.66,3195,2011,21.68833338934992,49.53361108843376
K.Bn-09.35,Gerlachowa Jama,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,8.0,0.0,0.0,0.0,1,694535.36,188543.8,3192,2011,21.689444419884722,49.533055568368034
K.Bn-09.39,Jaskinia św. Jana,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,53.0,7.0,0.0,7.0,1,694437.12,188478.47,3197,2015,21.688055606992577,49.532499956077324
K.Bn-07.04,Schronisko w Zamkowej Górze III,Karpaty,Osiek Jasielski (gm. wiejska),Prywatny,9.0,0.0,0.0,0.0,0,676069.48,193583.91,3107,2011,21.436664534163718,49.584012903756474
K.Bn-05.03,Schronisko w Kornutach II,Karpaty,Sękowa (gm. wiejska),Skarb Państwa,6.0,0.0,0.0,0.0,1,668314.44,193602.49,3087,2011,21.329444399959307,49.586388871582145
K.Bn-09.29,Koleba Baniorzy,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,8.0,0.0,0.0,0.0,1,694419.23,188416.02,3186,2011,21.68777776911138,49.53194442489521
K.Bn-09.20,Schronisko w Starym Osuwisku IV,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,3.0,0.0,0.0,0.0,1,694608.0,188762.74,3172,2011,21.690555590516976,49.53499996725054
K.Bn-09.06,Jaskinia Pokornego,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,10.5,0.0,0.0,0.0,1,694630.29,188701.73,3133,2011,21.690833277921072,49.53444447409636
K.Bn-09.47,Jasna Studnia,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,4.0,0.0,0.0,0.0,1,694395.83,188507.91,3206,2011,21.6874999597734,49.532777803859695
K.Bn-07.14,Schronisko Majowe,Karpaty,Osiek Jasielski (gm. wiejska),Skarb Państwa,3.0,0.0,0.0,0.0,0,675034.29,194906.39,3122,2011,21.422940916484276,49.59620177350738
K.Bn-07.05,Schronisko w Zamkowej Górze IV,Karpaty,Osiek Jasielski (gm. wiejska),Prywatny,4.0,2.0,0.0,2.0,0,676069.47,193583.91,3113,2011,21.43666442042587,49.584012871057396
K.Pr-01.07,Jaskinia Spalona,Karpaty,Gródek nad Dunajcem (gm. wiejska),Prywatny,8.0,0.0,0.0,0.0,0,622200.72,211348.18,3079,2011,20.697133002395894,49.75706528328359
K.Bn-04.08,Schronisko Podwójne,Karpaty,Sękowa (gm. wiejska),Prywatny,6.0,2.0,0.0,2.0,1,664059.42,193964.51,3076,2011,21.27075613206357,49.59081337026831
K.Bw-01.03,Jaskinia w Luboniu Wielkim II,Karpaty,Mszana Dolna (gm. wiejska),Komunalny,26.0,9.0,0.0,9.0,1,571864.31,198450.05,3210,2011,19.995833358911035,49.649166633563226
K.Pr-02.12,Schronisko pod Piecem II,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),6.0,0.0,3.0,3.0,0,633420.47,211075.02,3155,2011,20.852777731575593,49.75222225868812
K.Pr-01.19,Jaskinia w Lipiu I,Karpaty,Gródek nad Dunajcem (gm. wiejska),Prywatny,10.0,4.0,0.0,4.0,0,624030.39,208347.47,3132,2011,20.72157612364807,49.72970471465501
K.Bn-09.31,Marszałkowa Dziura,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,10.0,0.0,0.0,0.0,1,694439.32,188416.74,3188,2011,21.688055539544987,49.53194444701802
K.Bn-09.18,Schronisko w Starym Osuwisku II,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,30.0,0.0,0.0,0.0,1,694629.19,188732.59,3169,2011,21.690833325468404,49.534722183318955
K.Pr-02.07,Jaskinia Kruchy Komin,Karpaty,Ciężkowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),15.0,0.0,10.0,10.0,0,634686.66,211826.18,3150,2015,20.870611053015995,49.75869448429122
K.Bn-09.04,Szczelina Lipowicka,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,105.0,10.0,0.0,10.0,1,694630.29,188701.73,3130,2015,21.690833277921072,49.53444447409636
K.Bn-09.41,Jaskinia Wilgotna,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,22.0,5.0,0.0,5.0,1,694456.1,188510.06,3200,2015,21.688333280322706,49.53277778011257
K.Pr-01.15,Jaskinia Świętego Justa,Karpaty,Łososina Dolna (gm. wiejska),Prywatny,8.0,0.0,0.0,0.0,1,621357.54,208096.28,3100,2011,20.684415141037878,49.72799100516898
K.Bn-09.44,Schronisko Humusowe II,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,4.0,0.0,0.0,0.0,1,694436.01,188509.34,3203,2011,21.688055505188927,49.53277775873713
K.Bn-09.46,Dębicka Studnia I,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,26.0,6.0,0.0,6.0,1,694436.01,188509.34,3205,2015,21.688055505188927,49.53277775873713
K.Bn-09.05,Gangusiowa Jama,Karpaty,Dukla (gm. miejsko-wiejska),Prywatny,190.0,11.0,0.0,11.0,1,694650.38,188702.45,3131,2011,21.691111062243344,49.53444448863709
K.Bw-01.05,Schronisko w Luboniu Wielkim IV,Karpaty,Mszana Dolna (gm. wiejska),Komunalny,3.0,0.0,0.0,0.0,1,571864.31,198450.05,3213,2011,19.995833358911035,49.649166633563226
K.Bn-08.01,Schronisko w Hałbowie I,Karpaty,Nowy Żmigród (gm. wiejska),Skarb Państwa,6.0,2.0,0.0,2.0,0,681539.47,188620.24,3124,2011,21.509999999315554,49.5377777773606
K.Pr-02.15,Schronisko Filipa,Karpaty,Korzenna (gm. wiejska),Skarb Państwa,3.0,0.0,0.0,0.0,0,633043.48,210942.16,3175,2011,20.847500042250587,49.75111110356321
